id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3521955,2,2016-03-18 18:02:00,2016-03-18 18:27:06,1,-74.01219177246094,40.70540618896485,-73.95077514648438,40.7749137878418,N,1506
id3039797,1,2016-03-18 18:17:49,2016-03-18 18:19:31,3,-73.99699401855469,40.75257110595703,-74.00420379638672,40.74246215820313,N,102
id3453584,1,2016-03-18 18:47:08,2016-03-18 18:57:53,1,-73.98728942871094,40.738731384277344,-73.97012329101562,40.76126480102539,N,645
id2406194,1,2016-03-18 19:03:43,2016-03-18 19:28:21,1,-73.96969604492188,40.7534408569336,-74.00550079345702,40.73815155029297,N,1478
id2172928,1,2016-03-18 19:35:46,2016-03-18 19:42:41,1,-73.96502685546875,40.76913833618164,-73.97527313232422,40.78685760498047,N,415
id1094975,2,2016-03-18 19:01:44,2016-03-18 19:30:13,2,-73.96333312988281,40.77181243896485,-73.93737030029298,40.81929016113281,N,1709
id0335879,1,2016-03-18 18:52:44,2016-03-18 19:22:06,1,-74.01563262939453,40.71587371826172,-73.98965454101562,40.74687194824219,N,1762
id3891055,1,2016-03-18 19:58:14,2016-03-18 20:23:42,1,-73.96663665771484,40.76427459716797,-74.00464630126955,40.71702194213867,N,1528
id3394507,2,2016-03-18 19:12:03,2016-03-18 19:16:40,5,-73.97889709472656,40.78507995605469,-73.97398376464845,40.77981185913085,N,277
id2278662,2,2016-03-18 18:40:23,2016-03-18 18:57:03,1,-73.97164916992188,40.762508392333984,-73.97030639648438,40.799400329589844,N,1000
id1645665,1,2016-03-18 18:32:37,2016-03-18 18:47:06,1,-74.01499938964845,40.71571350097656,-73.99813842773438,40.740760803222656,N,869
id2014084,1,2016-03-18 18:13:10,2016-03-18 18:23:09,2,-73.98810577392578,40.76967239379883,-73.98854064941406,40.76410675048828,Y,599
